state,account_length,area_code,phone_number,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,international_plan,voice_mail_plan,outcome
?,?,415.0,1894.0,0.0,?,?,?,214.6,?,18.24,?,100.0,13.78,?,?,?,?,?,?,1
?,?,415.0,871.0,0.0,?,78.0,?,109.7,?,?,247.4,108.0,11.13,6.8,?,1.84,0.0,?,?,0
?,13.0,?,?,0.0,220.4,?,?,211.2,79.0,?,259.3,112.0,?,13.6,8.0,?,?,?,0.0,0
3.0,?,415.0,?,29.0,136.1,146.0,23.14,?,105.0,25.72,163.1,116.0,?,?,2.0,?,?,0.0,1.0,0
?,?,?,?,?,?,72.0,24.99,165.7,102.0,14.08,243.2,?,10.94,?,?,2.27,?,0.0,0.0,0
?,?,408.0,?,?,176.1,?,?,208.3,105.0,17.71,237.5,?,?,16.1,4.0,4.35,?,0.0,0.0,0
?,90.0,415.0,2373.0,0.0,?,?,?,165.0,?,?,?,73.0,13.24,9.0,?,2.43,?,0.0,?,0
8.0,79.0,?,2826.0,?,66.7,?,?,?,?,?,254.7,?,?,15.1,2.0,4.08,?,0.0,0.0,0
?,116.0,?,112.0,0.0,?,127.0,?,280.4,?,?,?,56.0,9.58,8.6,?,2.32,?,0.0,0.0,0
?,116.0,510.0,4483.0,0.0,137.4,?,23.36,120.0,94.0,10.2,130.3,?,?,12.4,2.0,3.35,3.0,?,?,0
2.0,122.0,415.0,?,?,146.3,?,24.87,?,93.0,?,236.0,97.0,?,?,?,?,?,?,0.0,0
?,?,510.0,3696.0,0.0,217.9,71.0,?,?,116.0,19.56,?,?,10.44,10.6,2.0,2.86,?,?,0.0,0
?,107.0,?,?,0.0,?,?,?,?,?,15.84,?,106.0,?,?,1.0,3.43,?,0.0,0.0,0
32.0,105.0,408.0,?,?,?,?,24.89,225.1,80.0,19.13,?,117.0,?,8.5,?,?,?,?,0.0,0
5.0,107.0,?,?,0.0,?,108.0,34.77,?,?,?,?,102.0,6.98,?,1.0,?,3.0,?,?,0
?,?,?,2616.0,0.0,143.8,?,?,184.0,131.0,15.64,275.5,?,12.4,12.9,?,3.48,3.0,?,0.0,0
9.0,?,?,846.0,0.0,181.4,?,30.84,167.7,?,14.25,168.5,122.0,7.58,?,?,?,3.0,?,?,0
12.0,?,415.0,?,0.0,137.1,?,?,?,114.0,?,191.4,?,?,?,?,?,?,?,0.0,0
34.0,57.0,?,?,25.0,?,81.0,?,187.2,?,?,?,122.0,7.14,?,?,?,?,0.0,1.0,0
?,?,?,893.0,32.0,?,83.0,32.98,151.7,111.0,12.89,?,?,9.26,?,?,?,?,?,1.0,0
39.0,?,415.0,?,?,111.0,?,?,219.8,84.0,?,202.0,89.0,9.09,?,14.0,1.19,1.0,?,0.0,0
?,167.0,?,1677.0,0.0,?,100.0,37.25,242.9,?,20.65,168.9,?,7.6,?,4.0,?,?,1.0,0.0,0
?,125.0,?,1917.0,0.0,?,115.0,36.5,260.6,?,22.15,266.3,123.0,11.98,?,?,2.0,3.0,0.0,?,0
38.0,?,415.0,2123.0,?,193.7,108.0,?,?,?,15.86,223.0,100.0,10.04,11.6,8.0,3.13,0.0,?,?,0
?,81.0,415.0,4393.0,?,229.0,?,38.93,?,113.0,18.79,?,?,13.11,12.4,5.0,3.35,?,1.0,1.0,0
49.0,?,?,219.0,0.0,?,114.0,32.54,?,?,14.32,?,99.0,4.92,?,?,?,1.0,0.0,0.0,0
?,66.0,?,?,?,?,?,?,?,?,15.9,?,82.0,5.98,11.2,?,3.02,0.0,?,0.0,0
39.0,180.0,?,?,?,143.3,?,24.36,180.5,113.0,15.34,?,87.0,8.29,?,?,2.73,?,0.0,0.0,0
?,?,?,1116.0,32.0,?,124.0,?,?,?,?,260.3,120.0,11.71,12.9,?,?,1.0,0.0,?,0
22.0,73.0,?,807.0,?,?,108.0,?,93.6,?,?,?,99.0,10.56,14.9,?,?,2.0,0.0,?,0
7.0,?,?,?,?,?,87.0,28.99,?,?,?,?,111.0,8.46,?,?,3.02,2.0,?,0.0,0
?,?,?,?,?,?,126.0,50.22,?,117.0,19.73,?,?,9.2,?,?,3.11,1.0,?,?,1
?,96.0,510.0,?,?,182.6,?,?,188.6,67.0,16.03,137.7,?,6.2,9.5,3.0,?,5.0,0.0,0.0,1
18.0,149.0,?,?,20.0,?,?,33.81,274.0,?,?,190.7,76.0,8.58,?,?,?,1.0,0.0,?,0
?,?,?,3447.0,?,175.6,127.0,?,?,118.0,?,199.5,?,?,12.3,?,3.32,?,0.0,?,0
?,?,?,1498.0,0.0,?,?,38.98,177.4,126.0,15.08,?,95.0,8.52,?,8.0,?,?,?,?,0
17.0,151.0,?,?,17.0,214.7,?,36.5,?,?,?,?,?,?,?,4.0,?,1.0,?,?,0
?,?,510.0,2785.0,?,?,80.0,?,142.7,101.0,?,258.3,89.0,?,?,?,?,?,0.0,?,0
47.0,80.0,?,?,0.0,157.0,101.0,26.69,?,127.0,17.75,113.3,?,?,16.2,?,4.37,2.0,0.0,0.0,0
?,?,?,2879.0,?,244.8,?,?,?,100.0,?,222.8,?,?,10.0,?,2.7,0.0,?,?,0
4.0,?,?,856.0,?,?,89.0,41.58,188.8,80.0,?,?,?,9.27,?,?,?,1.0,1.0,?,0
?,?,?,?,?,?,86.0,36.86,190.8,?,16.22,?,79.0,?,?,9.0,2.97,?,?,0.0,0
13.0,73.0,?,2329.0,?,?,76.0,?,?,?,?,236.5,?,10.64,11.2,?,3.02,1.0,?,0.0,0
?,224.0,?,?,0.0,111.4,?,18.94,175.0,?,14.88,?,?,?,?,6.0,?,3.0,0.0,?,0
?,?,408.0,?,38.0,242.2,?,41.17,159.7,144.0,13.57,?,?,?,?,?,?,1.0,?,?,0
?,?,?,?,31.0,?,78.0,46.41,?,?,?,?,114.0,4.71,9.6,2.0,?,?,?,1.0,0
?,78.0,?,?,?,189.0,98.0,?,?,67.0,16.29,217.0,68.0,9.76,11.3,3.0,?,?,?,?,0
?,?,510.0,?,?,?,?,?,?,130.0,20.83,129.3,?,5.82,8.1,2.0,2.19,2.0,?,0.0,0
?,46.0,?,?,?,?,72.0,36.4,?,104.0,?,?,?,?,8.2,?,2.21,2.0,?,0.0,0
30.0,?,?,?,0.0,?,102.0,?,?,?,21.09,?,?,11.28,?,?,?,1.0,?,?,0
8.0,87.0,510.0,2445.0,?,256.2,105.0,43.55,?,?,?,?,?,11.22,7.4,?,?,?,?,?,0
?,40.0,?,?,41.0,?,74.0,25.18,169.5,?,?,?,102.0,9.63,6.2,5.0,1.67,2.0,?,?,0
27.0,?,415.0,?,0.0,185.1,101.0,31.47,?,75.0,22.67,207.9,95.0,?,?,3.0,2.43,3.0,1.0,0.0,0
?,166.0,510.0,?,0.0,?,115.0,34.71,179.9,?,15.29,216.8,109.0,9.76,?,?,2.57,1.0,?,0.0,0
5.0,135.0,408.0,2323.0,?,202.6,92.0,34.44,?,?,14.42,?,?,8.36,?,6.0,?,?,?,?,0
?,132.0,?,3149.0,?,?,125.0,?,133.9,54.0,11.38,332.2,?,?,?,?,?,4.0,?,?,0
?,128.0,510.0,?,0.0,?,118.0,36.11,148.6,108.0,?,?,?,?,9.8,?,2.65,1.0,0.0,?,0
29.0,?,?,2627.0,0.0,259.0,?,44.03,166.9,?,14.19,?,107.0,?,?,3.0,?,3.0,0.0,?,0
29.0,?,415.0,?,0.0,?,?,28.25,279.4,?,23.75,181.0,85.0,?,?,?,?,?,0.0,0.0,0
48.0,94.0,?,?,0.0,?,?,?,?,112.0,16.49,?,108.0,6.6,5.9,4.0,1.59,1.0,0.0,0.0,0
22.0,?,415.0,3306.0,0.0,?,?,?,119.0,128.0,?,?,?,10.48,6.4,?,?,1.0,?,?,0
?,109.0,?,1307.0,0.0,?,?,25.6,147.4,?,12.53,?,109.0,7.79,9.5,?,?,1.0,0.0,?,0
?,?,?,?,?,270.8,96.0,46.04,?,110.0,18.73,?,?,?,?,?,?,?,0.0,?,0
22.0,74.0,415.0,3066.0,0.0,124.8,?,?,133.0,121.0,11.31,160.3,?,7.21,10.6,7.0,2.86,?,?,?,0
32.0,53.0,415.0,?,?,143.8,?,?,?,?,16.97,177.8,65.0,8.0,7.8,4.0,?,1.0,?,?,0
?,?,?,3587.0,?,151.1,123.0,?,?,104.0,15.93,255.4,93.0,?,?,?,?,?,0.0,0.0,0
?,?,408.0,3331.0,?,210.2,?,35.73,199.4,81.0,16.95,?,?,7.8,?,4.0,?,?,?,0.0,0
32.0,69.0,?,?,0.0,?,110.0,?,226.8,?,19.28,?,66.0,8.44,10.2,?,?,?,?,0.0,0
45.0,?,?,?,23.0,?,129.0,?,247.0,?,21.0,?,112.0,11.66,?,?,3.7,0.0,?,?,0
22.0,96.0,415.0,3473.0,?,166.5,?,?,?,?,?,?,?,9.99,?,10.0,?,3.0,?,?,0
17.0,86.0,408.0,2640.0,0.0,139.1,95.0,?,146.2,?,?,186.8,120.0,?,?,5.0,?,2.0,0.0,0.0,0
?,?,?,?,?,157.9,?,?,180.8,132.0,?,132.5,102.0,5.96,12.8,3.0,3.46,?,?,0.0,0
20.0,189.0,415.0,?,?,155.2,?,26.38,?,50.0,?,170.1,?,?,?,6.0,?,?,0.0,1.0,0
?,?,408.0,?,?,267.1,?,?,?,131.0,?,230.6,?,?,17.3,4.0,?,1.0,0.0,?,1
27.0,149.0,510.0,1861.0,0.0,?,115.0,35.24,198.4,82.0,16.86,?,?,?,8.6,4.0,?,?,?,0.0,0
?,?,510.0,?,0.0,158.8,?,27.0,352.1,?,29.93,177.6,140.0,7.99,?,6.0,1.67,?,0.0,?,0
18.0,108.0,?,?,0.0,?,83.0,26.74,162.8,?,?,?,101.0,5.04,9.7,?,2.62,?,0.0,0.0,0
20.0,120.0,415.0,?,?,128.1,?,21.78,247.7,78.0,21.05,199.7,?,?,?,3.0,4.21,0.0,0.0,1.0,0
?,?,?,1126.0,0.0,180.4,?,30.67,?,98.0,16.49,?,88.0,?,?,?,2.27,0.0,1.0,?,0
17.0,59.0,510.0,?,?,?,92.0,?,192.3,104.0,16.35,123.3,?,?,?,?,2.84,4.0,0.0,0.0,1
49.0,86.0,?,226.0,38.0,?,?,?,?,119.0,?,138.2,103.0,6.22,13.3,?,3.59,?,0.0,?,0
?,109.0,?,?,0.0,?,103.0,28.56,190.8,100.0,16.22,?,65.0,8.86,?,?,1.92,?,0.0,0.0,0
?,82.0,?,?,?,249.4,117.0,42.4,?,?,?,?,94.0,?,?,?,?,1.0,?,1.0,0
29.0,?,?,1840.0,?,?,68.0,?,199.2,73.0,?,219.8,99.0,?,?,?,?,1.0,0.0,?,0
29.0,?,408.0,?,0.0,185.8,36.0,31.59,?,?,23.5,?,?,8.64,5.7,?,?,?,?,?,0
?,129.0,415.0,1918.0,23.0,?,?,35.82,137.4,?,11.68,?,92.0,?,?,?,2.13,2.0,?,?,0
26.0,?,415.0,?,0.0,215.9,?,36.7,?,85.0,20.41,156.7,?,7.05,4.9,5.0,1.32,3.0,?,0.0,0
?,?,415.0,3190.0,0.0,196.0,?,33.32,?,96.0,?,?,81.0,8.86,?,6.0,2.13,1.0,0.0,0.0,0
34.0,77.0,?,1906.0,0.0,184.7,?,?,?,?,?,?,?,?,9.0,4.0,?,1.0,?,?,0
36.0,?,?,4420.0,0.0,212.1,?,?,?,94.0,?,195.5,124.0,8.8,?,3.0,2.57,2.0,0.0,0.0,0
5.0,57.0,?,773.0,0.0,?,92.0,?,193.9,?,?,?,93.0,10.42,10.1,?,2.73,?,?,?,0
30.0,?,408.0,4888.0,?,?,?,23.51,170.5,78.0,14.49,263.9,?,11.88,?,?,?,?,?,?,0
?,?,?,?,0.0,?,101.0,?,?,?,21.73,?,76.0,10.93,11.7,4.0,3.16,2.0,?,0.0,1
47.0,?,510.0,3145.0,?,150.5,92.0,?,120.3,?,?,?,?,?,9.0,2.0,?,1.0,0.0,?,0
32.0,20.0,408.0,4207.0,?,131.5,?,?,?,124.0,?,158.6,?,7.14,14.8,5.0,?,?,?,0.0,0
42.0,78.0,?,2326.0,?,71.5,126.0,12.16,166.8,?,?,?,?,?,8.3,2.0,?,3.0,?,?,1
19.0,123.0,?,?,0.0,?,?,35.6,?,117.0,?,239.2,?,?,?,11.0,2.65,?,0.0,0.0,0
39.0,83.0,?,?,20.0,95.0,?,?,?,?,?,200.6,79.0,9.03,?,?,?,0.0,0.0,?,0
45.0,113.0,?,3899.0,?,?,?,?,?,67.0,?,?,?,9.08,9.5,5.0,2.57,?,0.0,?,0
?,?,?,?,?,209.9,?,35.68,158.0,52.0,?,141.9,?,6.39,?,?,?,?,?,?,0
32.0,182.0,415.0,2866.0,0.0,69.1,114.0,?,230.3,?,?,?,?,11.55,?,4.0,1.76,0.0,0.0,?,0
?,?,415.0,3414.0,32.0,247.0,109.0,?,125.6,91.0,?,?,90.0,10.19,10.5,4.0,?,?,?,1.0,0
?,124.0,415.0,4995.0,?,178.3,?,?,?,120.0,19.98,239.7,?,?,10.9,1.0,2.94,3.0,?,0.0,0
?,?,415.0,?,0.0,?,126.0,40.31,238.4,?,20.26,?,?,?,?,?,2.89,2.0,0.0,0.0,0
?,?,?,?,0.0,228.2,?,38.79,?,?,22.41,?,60.0,?,10.7,5.0,2.89,?,0.0,0.0,0
?,130.0,415.0,3596.0,?,212.8,?,36.18,189.8,137.0,16.13,170.1,105.0,?,10.6,4.0,?,?,?,0.0,1
20.0,135.0,408.0,?,?,?,?,29.43,?,107.0,17.33,?,?,5.5,?,?,?,0.0,?,1.0,1
26.0,?,408.0,3524.0,?,?,98.0,?,?,97.0,?,?,?,9.98,?,6.0,2.75,2.0,0.0,?,0
28.0,?,415.0,3047.0,?,?,130.0,37.15,134.2,103.0,11.41,118.9,105.0,?,?,?,?,?,0.0,1.0,0
4.0,151.0,?,?,0.0,?,57.0,37.06,114.4,88.0,9.72,?,?,12.11,?,?,?,?,1.0,?,1
?,125.0,408.0,40.0,0.0,?,115.0,?,?,?,?,?,123.0,9.46,?,?,?,2.0,?,?,0
?,?,510.0,?,?,253.9,?,43.16,184.2,138.0,15.66,?,?,?,?,7.0,0.11,?,0.0,0.0,0
37.0,165.0,415.0,4341.0,?,?,?,?,213.3,111.0,?,267.6,?,12.04,?,3.0,?,0.0,0.0,1.0,0
?,79.0,408.0,?,0.0,103.5,134.0,?,319.3,111.0,?,239.9,?,10.8,8.4,?,?,?,1.0,?,0
25.0,38.0,415.0,?,?,142.4,?,24.21,?,109.0,?,126.6,?,?,13.4,6.0,3.62,?,?,?,0
47.0,?,408.0,?,?,?,80.0,35.77,176.6,96.0,?,?,?,?,15.5,?,?,?,?,0.0,0
42.0,?,415.0,4853.0,36.0,77.6,?,?,207.0,60.0,?,?,115.0,?,?,2.0,?,?,0.0,?,0
22.0,?,?,?,?,192.6,97.0,32.74,?,?,?,?,101.0,?,?,?,2.13,?,?,?,0
?,?,?,?,0.0,?,?,?,187.5,?,15.94,?,?,10.45,?,?,?,?,?,0.0,1
48.0,84.0,510.0,?,12.0,?,87.0,?,?,73.0,?,165.8,114.0,?,10.7,2.0,2.89,1.0,?,1.0,0
?,?,?,957.0,?,?,?,?,206.3,63.0,17.54,?,123.0,9.38,13.2,?,3.56,0.0,1.0,0.0,1
43.0,73.0,415.0,?,0.0,?,?,?,?,?,13.56,?,74.0,8.68,13.0,?,?,1.0,?,?,0
46.0,105.0,?,?,0.0,167.7,?,?,234.1,?,19.9,169.7,121.0,7.64,?,5.0,1.86,3.0,?,?,0
?,?,510.0,1427.0,?,?,120.0,?,123.5,?,10.5,261.9,116.0,11.79,?,?,?,?,?,?,0
4.0,37.0,?,?,0.0,?,69.0,32.49,?,?,?,?,?,?,12.9,?,3.48,0.0,0.0,?,0
29.0,?,415.0,1383.0,?,145.5,92.0,?,?,?,?,146.9,?,?,10.9,?,2.94,3.0,?,0.0,0
0.0,138.0,?,?,37.0,?,?,12.89,?,?,?,?,96.0,7.32,?,?,?,?,?,1.0,0
?,67.0,415.0,?,0.0,284.5,104.0,48.37,?,?,7.53,?,?,7.71,12.5,?,3.38,1.0,?,?,0
?,?,510.0,2850.0,?,?,?,26.27,193.6,87.0,16.46,180.9,?,?,13.4,?,3.62,2.0,0.0,0.0,0
46.0,99.0,?,2781.0,0.0,?,75.0,?,?,111.0,18.54,254.9,?,?,11.5,?,?,?,0.0,0.0,1
?,107.0,?,2830.0,?,189.7,?,?,?,65.0,13.27,244.0,?,?,?,?,2.24,?,0.0,?,0
?,?,?,3278.0,?,245.5,?,41.74,?,54.0,?,?,83.0,6.38,?,4.0,?,?,?,0.0,0
?,95.0,?,3885.0,?,135.0,99.0,?,?,106.0,15.61,245.3,?,?,12.5,9.0,?,?,?,0.0,0
40.0,108.0,415.0,3767.0,?,112.0,?,?,?,110.0,?,208.9,?,9.4,4.1,?,?,?,?,0.0,1
?,?,408.0,4212.0,?,178.8,?,?,?,85.0,?,229.4,128.0,?,?,?,1.92,1.0,1.0,1.0,0
?,100.0,?,1295.0,?,?,?,34.53,?,126.0,?,180.9,122.0,8.14,?,?,?,3.0,?,0.0,0
?,?,510.0,?,?,233.8,?,39.75,?,94.0,22.65,212.7,?,?,7.6,3.0,?,?,0.0,0.0,0
30.0,?,415.0,?,17.0,?,?,?,202.9,?,?,?,?,?,9.5,5.0,2.57,?,?,?,0
?,?,?,640.0,0.0,?,119.0,46.33,226.1,?,19.22,?,94.0,7.16,16.4,?,?,3.0,?,0.0,1
?,?,408.0,?,?,?,?,?,293.9,103.0,?,306.6,?,?,12.6,?,3.4,4.0,1.0,?,0
49.0,154.0,408.0,3865.0,?,64.9,?,11.03,?,91.0,?,151.6,?,?,?,1.0,3.94,?,0.0,?,0
?,?,415.0,?,35.0,?,100.0,32.42,?,?,?,?,101.0,9.11,?,?,?,1.0,?,1.0,0
33.0,81.0,415.0,?,0.0,145.4,132.0,?,129.3,91.0,?,186.4,?,?,5.2,4.0,?,?,?,?,0
?,147.0,408.0,?,0.0,183.8,113.0,31.25,164.7,110.0,?,?,?,5.0,?,?,?,1.0,1.0,0.0,0
?,122.0,?,1299.0,0.0,?,95.0,26.89,?,113.0,?,?,76.0,6.94,?,?,?,2.0,?,0.0,0
50.0,?,?,?,0.0,169.0,?,28.73,111.1,93.0,?,118.7,?,?,12.2,3.0,?,3.0,?,0.0,0
?,?,510.0,2648.0,28.0,?,?,?,?,99.0,?,?,88.0,11.08,?,3.0,2.24,0.0,?,1.0,0
27.0,?,415.0,1053.0,29.0,142.3,?,?,?,?,?,?,?,10.8,6.6,8.0,1.78,?,?,?,0
11.0,166.0,?,?,0.0,?,108.0,30.84,253.8,54.0,?,112.3,94.0,5.05,?,6.0,?,?,0.0,?,0
?,144.0,?,628.0,48.0,?,96.0,32.27,123.4,?,?,?,106.0,9.64,6.5,?,?,2.0,?,?,1
37.0,?,?,834.0,0.0,?,?,?,?,?,16.22,?,?,?,?,?,3.35,0.0,0.0,?,0
?,?,?,1363.0,?,256.4,?,43.59,?,?,18.23,?,75.0,10.52,?,?,2.13,?,?,?,1
1.0,120.0,415.0,2629.0,27.0,?,142.0,30.53,262.8,103.0,22.34,239.9,81.0,?,?,2.0,3.0,?,0.0,1.0,0
?,3.0,415.0,?,0.0,?,?,?,?,?,?,?,?,?,14.1,3.0,3.81,3.0,0.0,?,0
41.0,185.0,408.0,?,?,?,?,?,230.0,?,?,?,119.0,?,8.5,?,?,0.0,0.0,?,0
37.0,67.0,?,?,0.0,?,58.0,20.55,235.0,88.0,?,?,?,?,11.4,?,3.08,2.0,1.0,0.0,0
6.0,?,408.0,2425.0,0.0,118.1,?,20.08,144.3,77.0,?,?,?,?,?,?,?,1.0,?,?,0
?,?,?,?,?,197.6,105.0,?,?,?,17.54,169.6,?,7.63,9.6,?,2.59,?,?,?,0
?,94.0,415.0,?,?,?,?,42.94,169.0,125.0,14.37,?,?,?,11.1,7.0,?,2.0,0.0,?,0
24.0,?,408.0,?,?,?,?,?,152.7,94.0,?,217.8,?,?,12.4,?,3.35,1.0,?,?,0
8.0,106.0,415.0,?,?,?,?,21.86,134.0,114.0,?,210.6,?,?,?,2.0,?,?,?,?,0
?,?,408.0,1844.0,0.0,187.8,95.0,?,?,143.0,?,201.4,?,9.06,?,4.0,?,2.0,0.0,0.0,0
?,?,510.0,3377.0,12.0,221.0,108.0,?,?,118.0,?,179.0,80.0,?,?,6.0,2.43,?,0.0,?,0
10.0,107.0,?,1138.0,0.0,114.9,?,?,?,?,20.37,165.3,?,7.44,12.6,?,3.4,2.0,?,0.0,0
38.0,?,?,?,0.0,?,113.0,41.8,210.8,94.0,17.92,?,108.0,8.46,10.4,8.0,2.81,1.0,0.0,?,0
?,?,415.0,?,?,?,57.0,?,?,?,13.04,?,123.0,?,9.6,4.0,?,?,?,?,0
?,3.0,?,?,23.0,?,102.0,?,?,?,?,?,99.0,8.2,6.4,?,1.73,0.0,?,?,0
24.0,?,510.0,1467.0,?,?,?,48.84,288.0,?,24.48,266.0,?,11.97,?,4.0,2.84,0.0,0.0,0.0,1
7.0,?,?,1956.0,18.0,?,104.0,?,?,?,16.67,290.0,110.0,?,7.2,?,?,1.0,?,?,0
?,95.0,510.0,?,?,203.4,96.0,?,168.6,61.0,?,?,?,?,13.7,3.0,?,2.0,0.0,0.0,0
?,145.0,?,?,?,?,98.0,?,176.1,?,14.97,166.3,132.0,?,6.8,3.0,1.84,2.0,?,0.0,0
3.0,83.0,415.0,?,0.0,135.2,?,22.98,?,98.0,?,?,?,?,9.0,?,?,0.0,?,0.0,0
9.0,?,?,?,0.0,?,119.0,?,290.9,?,?,?,140.0,8.77,14.0,?,3.78,3.0,0.0,0.0,0
?,?,?,?,0.0,211.1,103.0,?,206.9,108.0,17.59,?,70.0,8.73,5.6,?,1.51,?,0.0,0.0,0
23.0,24.0,?,3597.0,?,164.9,110.0,?,?,105.0,?,?,?,?,?,9.0,1.81,1.0,0.0,?,0
31.0,153.0,?,4204.0,?,122.5,?,?,273.3,103.0,?,197.8,?,8.9,?,3.0,?,?,0.0,0.0,0
28.0,68.0,408.0,?,?,?,?,?,?,?,?,180.0,?,8.1,4.8,4.0,1.3,?,?,1.0,0
?,86.0,?,1534.0,29.0,?,79.0,?,?,112.0,?,?,?,12.65,?,?,?,?,0.0,?,0
41.0,?,510.0,1970.0,24.0,?,85.0,30.69,224.1,?,19.05,?,?,?,?,?,?,0.0,0.0,1.0,0
?,114.0,510.0,4763.0,?,?,?,?,260.0,91.0,22.1,?,83.0,?,11.4,6.0,3.08,?,0.0,?,0
35.0,?,415.0,4972.0,36.0,141.7,?,?,232.3,113.0,?,222.1,?,?,12.0,5.0,3.24,?,0.0,?,0
?,115.0,408.0,?,?,?,?,29.5,?,100.0,14.31,?,?,?,7.8,5.0,?,?,?,?,0
4.0,19.0,408.0,?,?,146.8,?,24.96,?,101.0,16.19,146.1,?,?,9.3,?,2.51,?,?,0.0,0
2.0,?,415.0,?,?,?,?,40.61,187.2,?,?,181.1,84.0,8.15,?,3.0,?,?,?,?,0
19.0,93.0,415.0,?,31.0,?,85.0,?,?,?,?,?,87.0,?,?,?,2.89,1.0,?,?,0
13.0,?,510.0,4110.0,?,232.6,?,39.54,153.2,?,?,?,77.0,12.9,?,3.0,1.27,?,0.0,1.0,0
?,43.0,510.0,?,?,207.0,?,35.19,?,100.0,15.44,148.7,?,?,5.7,6.0,1.54,?,0.0,?,0
46.0,?,415.0,2336.0,0.0,?,113.0,?,155.5,131.0,?,206.2,112.0,?,?,7.0,3.89,?,0.0,?,0
?,?,?,2886.0,?,?,?,48.21,181.3,?,15.41,?,?,13.77,?,5.0,?,0.0,0.0,?,1
36.0,177.0,?,329.0,0.0,?,99.0,29.82,155.3,83.0,13.2,?,86.0,8.07,?,?,?,1.0,0.0,?,0
?,138.0,?,?,0.0,?,93.0,41.11,170.5,?,14.49,?,?,13.29,?,?,?,3.0,?,?,0
?,?,?,1444.0,0.0,?,113.0,42.28,?,?,21.4,?,46.0,11.82,?,?,2.03,5.0,0.0,0.0,1
?,?,415.0,1929.0,?,?,112.0,?,220.0,114.0,18.7,252.9,?,11.38,?,?,?,?,0.0,0.0,0
?,?,?,?,0.0,?,?,?,181.8,142.0,15.45,?,86.0,?,?,?,?,4.0,0.0,?,0
?,?,?,3037.0,?,?,76.0,47.26,176.7,?,15.02,?,126.0,?,?,4.0,2.24,?,?,?,1
6.0,152.0,?,1435.0,?,?,?,?,?,111.0,17.77,268.2,?,?,?,?,?,5.0,0.0,1.0,0
11.0,99.0,?,2081.0,0.0,?,?,21.18,146.4,70.0,12.44,169.4,95.0,7.62,10.5,6.0,2.84,?,?,?,0
?,?,?,1121.0,23.0,?,88.0,41.65,265.0,?,22.53,?,108.0,10.79,14.9,?,4.02,2.0,0.0,1.0,0
?,?,?,709.0,0.0,?,102.0,?,?,?,14.43,?,100.0,?,5.7,3.0,?,2.0,0.0,?,1
42.0,?,415.0,521.0,?,?,?,?,?,?,?,238.4,?,10.73,11.6,?,3.13,3.0,?,0.0,0
?,?,?,564.0,0.0,?,85.0,?,176.3,?,?,282.3,69.0,?,?,?,?,?,0.0,?,0
42.0,106.0,415.0,?,0.0,?,?,20.26,228.4,139.0,?,?,?,?,?,9.0,2.27,2.0,0.0,?,0
?,?,510.0,3117.0,?,?,?,?,127.5,?,10.84,?,?,?,14.5,?,3.92,3.0,0.0,0.0,0
12.0,?,?,692.0,0.0,?,?,?,?,123.0,?,?,120.0,5.96,6.6,?,?,?,?,?,1
17.0,56.0,?,1017.0,0.0,?,114.0,?,215.6,?,?,?,67.0,?,?,?,2.84,1.0,1.0,0.0,0
1.0,185.0,?,?,0.0,?,93.0,26.95,294.7,?,25.05,?,116.0,6.58,?,3.0,?,0.0,0.0,0.0,0
6.0,?,?,?,?,?,?,?,?,116.0,10.21,?,86.0,?,?,?,?,?,?,?,1
?,115.0,?,?,?,143.6,?,24.41,278.0,119.0,23.63,46.7,84.0,?,12.7,?,3.43,0.0,?,0.0,0
?,?,?,?,0.0,193.0,97.0,?,89.8,?,7.63,172.8,?,?,?,?,?,1.0,0.0,?,0
?,129.0,510.0,4249.0,?,192.9,?,?,185.5,101.0,?,?,130.0,?,?,4.0,?,?,1.0,0.0,0
?,159.0,?,?,?,167.4,?,28.46,143.8,74.0,?,140.1,111.0,?,?,?,2.78,?,0.0,?,1
?,125.0,510.0,?,?,268.4,?,45.63,222.2,?,?,?,?,?,?,3.0,2.78,0.0,0.0,1.0,0
30.0,?,408.0,?,0.0,?,?,26.52,?,?,?,196.9,84.0,?,14.3,?,3.86,?,0.0,0.0,0
?,167.0,?,1622.0,?,?,108.0,?,?,?,?,?,?,9.81,9.9,?,?,?,1.0,0.0,0
?,?,?,?,?,123.1,?,20.93,213.9,84.0,18.18,184.9,88.0,8.32,12.0,?,?,5.0,0.0,0.0,1
?,?,408.0,?,?,?,?,?,228.8,96.0,?,172.4,?,?,?,2.0,2.05,?,0.0,0.0,0
?,?,?,?,24.0,129.4,?,?,159.8,?,13.58,214.4,83.0,?,?,4.0,?,4.0,0.0,?,1
39.0,75.0,?,337.0,0.0,?,89.0,?,211.3,?,17.96,261.4,91.0,?,10.7,?,2.89,2.0,0.0,0.0,0
46.0,?,415.0,?,0.0,?,98.0,?,193.6,?,16.46,?,119.0,11.2,11.1,?,3.0,?,?,?,0
?,60.0,?,?,?,207.3,77.0,35.24,?,105.0,?,?,89.0,?,?,5.0,?,1.0,?,0.0,0
?,160.0,?,?,0.0,234.9,?,39.93,270.8,?,23.02,?,101.0,?,?,?,?,?,?,0.0,1
